App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02875,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02875,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02876,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02876,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02876,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02877,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02877,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02877,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02878,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02878,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03766,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03766,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03766,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Not Started,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06565,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06565,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,Completed,District,Tri City Medical Center,Tri City Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-06565,NPC Retrofit,None,District,,Property Owner,,,District,Yes,Tri City Medical Center,District,,In Progress,District,Tri City Medical Center,Tri City Medical Center
